Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,29.8225,29.41267931034483,29.50026071428572,30.465400000000002,30.12623076923077,29.731684,30.742504166666663,30.557882608695653,30.258068181818178,30.880671428571425,30.219949999999994,29.59663157894737,29.438694444444447,30.87158823529412,31.087487499999998,29.067573333333332,29.316528571428567,30.612000000000002,31.226233333333337,30.13767272727273,30.09133,28.786355555555556,27.966237500000002,27.633685714285715,32.44096666666667,31.49546,30.095425,32.81733333333333,37.3574,37.0252
nonsuc,24.124310000000005,24.39040344827587,25.718896428571433,24.368148148148148,25.44313076923077,24.844096,25.942700000000002,26.19055652173914,25.297309090909092,24.669695238095237,24.095145000000002,26.07348947368421,24.242955555555554,24.430394117647065,25.884625,24.140100000000004,24.503664285714287,24.032761538461543,23.46234166666667,24.4846,24.339829999999996,22.35067777777778,21.95485,23.612799999999996,20.37,21.4093,23.719375,19.1521,20.8542,21.104100000000003
nonsuc,26.584253333333336,26.017851724137934,25.75975357142857,25.065840740740743,25.305996153846156,25.594836,26.1839875,26.57267391304348,28.097600000000003,27.4400380952381,27.125885,27.882900000000003,27.44843888888889,27.54611764705882,26.618575000000003,25.767960000000002,24.263864285714288,24.332376923076918,24.299041666666664,22.623,21.43869,21.550888888888885,22.559525,24.23327142857143,25.549899999999997,26.95942,31.4005,30.764800000000005,26.5248,18.6624
nonsuc,26.712013333333335,25.78447931034484,27.132828571428572,26.06025555555556,27.670507692307694,28.783752000000003,27.134675000000005,28.39973913043478,29.747081818181826,28.4555,27.28946,26.978247368421055,27.449033333333333,28.66284117647059,28.4069625,25.507546666666666,24.523257142857144,27.260015384615386,26.79958333333333,26.90900909090909,26.569979999999997,21.49707777777778,22.91235,25.452014285714288,19.204566666666665,24.40882,31.662599999999998,27.143299999999996,40.4135,42.902499999999996
nonsuc,25.90084000000001,25.573237931034484,28.606521428571426,27.912381481481493,26.953646153846154,28.33699200000001,27.497300000000006,27.520917391304348,26.963809090909095,25.477090476190476,27.319139999999997,29.583347368421055,24.735711111111115,24.847882352941177,29.179212500000002,26.22112666666666,24.878700000000006,28.244823076923076,26.251549999999998,24.49460909090909,24.95922,25.082177777777776,24.653125,25.34651428571429,18.571033333333336,19.09058,23.60405,16.232366666666664,15.1305,42.902499999999996
nonsuc,29.073900000000005,27.855020689655174,28.94727142857143,30.265300000000003,30.651884615384617,28.48911600000001,27.027941666666667,29.36762608695652,31.20703636363637,29.113480952380954,27.981730000000006,28.128468421052634,29.271522222222227,29.767270588235295,26.269725,24.728733333333334,25.936814285714288,26.294915384615383,25.411733333333334,23.948245454545454,23.523960000000002,24.21752222222222,24.125025,20.570800000000002,18.570000000000004,16.64732,14.9858,12.953633333333334,7.646100000000001,5.3361
nonsuc,22.583026666666665,21.738606896551733,23.441528571428567,24.377825925925922,22.862746153846157,23.429232000000003,23.302041666666668,22.85745217391304,23.073745454545453,23.092971428571428,24.086689999999997,21.40672105263158,21.129977777777775,23.61065882352941,24.9485625,21.099706666666666,23.568600000000004,25.227292307692306,24.583016666666666,24.08443636363636,24.96582,22.65103333333333,21.2184,23.195628571428568,23.64173333333333,22.06262,15.9696,22.3138,31.4244,37.0881
nonsuc,18.11167333333333,18.753151724137933,17.647985714285713,17.424433333333337,18.035453846153846,18.914679999999997,18.912625000000002,18.64150434782609,17.973286363636365,18.098547619047615,18.36389,18.662831578947372,19.311366666666668,17.86654705882353,19.111662500000005,16.63478,17.707614285714282,18.439469230769234,17.591958333333334,18.028572727272728,17.75926,16.542588888888886,17.1774875,17.151657142857147,18.589733333333335,17.954340000000002,15.4654,15.732766666666668,9.28575,13.0083
nonsuc,22.207949999999997,22.164189655172414,21.65426785714286,21.009811111111116,21.358726923076922,22.418699999999998,20.7921875,22.231152173913046,22.205695454545452,22.75165714285714,23.48587,24.048457894736845,22.892683333333334,24.513605882352945,23.0388,21.35108666666667,20.586692857142857,19.812853846153846,19.587291666666665,22.0713,19.92303,21.13677777777778,20.978625,22.461399999999998,23.411266666666666,28.23546,26.137750000000004,23.669133333333335,18.87565,16.608900000000002
nonsuc,25.494463333333332,25.33482413793104,25.57157857142857,25.28659259259259,26.133734615384615,26.299752,27.22400416666667,26.867221739130436,26.336654545454543,25.210323809523807,25.637809999999995,26.492447368421054,26.64586111111111,26.687064705882356,26.92504375,24.375453333333336,23.803400000000003,24.661976923076924,22.569175,24.644163636363636,24.387240000000002,23.50011111111111,21.4480125,20.154842857142857,21.36635,22.081860000000002,24.574800000000003,23.001100000000005,27.1222,26.0928
nonsuc,20.321186666666666,19.59704827586207,20.072564285714286,19.646474074074067,18.918723076923076,20.578984000000002,21.456987499999997,20.735382608695655,19.88840909090909,19.89098095238095,21.283365,21.89114210526316,21.82035555555555,22.16804705882353,21.578193749999997,18.37923333333333,18.373164285714285,17.98016923076923,20.138099999999998,19.28132727272727,17.75348,18.88327777777778,18.926550000000002,16.984242857142856,20.43945,25.34814,22.256,20.5484,23.96445,13.1028
nonsuc,19.517929999999993,20.200834482758623,20.960485714285713,19.860237037037038,21.97741923076923,21.627612,20.698216666666664,20.578278260869567,21.22405909090909,21.193914285714285,21.151365000000006,22.915921052631578,20.141472222222227,22.121588235294123,20.99734375,18.8163,20.890335714285715,20.055730769230767,19.946258333333333,19.930854545454544,17.565369999999998,18.802122222222224,20.544950000000004,22.6156,17.1173,20.3974,18.063225,18.674466666666664,31.266,26.2152
nonsuc,23.570410000000003,23.139486206896557,24.219185714285718,23.13421851851852,23.46021538461539,23.965947999999997,25.326741666666674,24.23037826086957,23.77195,24.785880952380953,23.33709,23.009321052631577,24.09402777777777,24.51925882352941,24.27590625,23.460340000000006,22.982249999999997,25.80115384615385,26.813733333333328,25.509418181818184,24.752099999999995,23.527399999999997,23.3673375,21.6711,26.670483333333333,27.359840000000002,27.208450000000003,30.3212,28.99685,20.5128
nonsuc,22.275703333333336,21.35592413793104,23.031925,23.156433333333343,22.149792307692305,22.923116000000004,22.9759375,21.77579130434783,22.051463636363636,24.12024761904762,23.060044999999995,21.845252631578948,23.458594444444444,23.4939,21.237399999999997,20.468160000000005,20.70917142857143,21.226923076923075,20.707391666666666,20.315372727272724,19.890790000000003,19.3035,20.995499999999996,21.2485,18.026766666666667,16.88074,14.699425000000002,15.002233333333335,17.139000000000003,9.5892
suc,26.794783333333328,26.48032413793103,27.468735714285714,27.121566666666666,27.685257692307694,27.689080000000004,27.28403333333334,26.51095652173913,27.050618181818184,26.242838095238096,26.300380000000008,26.85022105263159,26.33365555555556,26.926517647058823,27.604237500000007,26.198253333333337,25.338221428571433,26.77194615384616,26.168675000000004,25.146481818181815,25.757590000000004,27.085633333333334,27.149075,26.145271428571426,21.775666666666666,21.30582,24.1977,21.4111,29.664450000000002,31.4244
nonsuc,25.843896666666677,26.47103793103449,26.624300000000005,27.052540740740742,27.96226538461539,26.85263600000001,28.43930416666666,28.181239130434786,27.889127272727276,26.92288095238095,26.643729999999998,27.958178947368424,27.34983888888889,26.98446470588235,26.417312499999998,25.22719333333333,24.704292857142857,23.930361538461536,21.968608333333336,22.84840909090909,22.964189999999995,22.482477777777778,20.1831875,18.59392857142857,21.24066666666667,17.97228,20.534025,21.5801,24.64095,38.0016
nonsuc,27.058540000000004,26.424882758620694,27.54919285714286,27.040455555555564,27.099015384615388,27.914012,27.537383333333338,28.202517391304355,27.030649999999994,26.921800000000005,28.02445000000001,28.27662631578948,27.432650000000002,28.931905882352943,27.921587500000005,25.219700000000003,26.276407142857142,26.10030769230769,24.887583333333335,26.93758181818182,26.109750000000002,24.809144444444446,24.002537500000003,22.821328571428573,27.77665,28.478360000000002,21.901825000000002,24.6507,27.55945,15.0548
nonsuc,27.540116666666677,27.129348275862075,27.957671428571434,28.166992592592592,27.69328846153846,28.168272000000005,28.773733333333325,28.693960869565217,28.41226818181819,29.25206666666667,29.063674999999996,28.622842105263157,28.42316666666667,28.97167647058823,28.403487500000004,26.527560000000005,27.447507142857145,26.783146153846154,24.86264166666666,25.74149090909091,25.61414,24.657744444444443,24.478199999999998,25.276828571428577,26.201700000000002,26.3941,25.369300000000003,28.900133333333333,31.558999999999997,36.4816
nonsuc,22.583256666666664,21.467758620689644,21.26103214285714,20.04655925925926,20.523849999999996,21.219492,20.941404166666665,20.76793913043478,20.922863636363633,20.743009523809526,21.58195,22.71216842105263,21.657138888888895,21.847005882352942,22.30729375,21.114873333333332,20.976407142857138,20.04065384615384,20.776441666666667,22.547827272727275,24.30234,26.29863333333333,26.9796875,25.801871428571427,22.21435,22.64806,24.479175,20.708633333333335,22.526699999999998,14.0679
nonsuc,29.830286666666673,29.32323793103448,29.32994642857143,28.339740740740744,29.65227692307693,29.969056000000002,29.828916666666668,31.181152173913045,30.008427272727275,29.796457142857143,29.633060000000008,28.733868421052637,29.810077777777778,29.88907647058824,28.679918750000002,28.11428,26.9424,27.479407692307692,27.470058333333338,26.02791818181818,25.16521,24.897433333333332,23.96425,24.517828571428566,24.81735,24.590300000000003,23.672825,22.206666666666667,17.3444,10.956100000000001
nonsuc,30.722673333333333,30.527375862068972,31.486071428571428,31.669677777777785,32.94802307692308,32.22180400000001,30.717624999999998,31.411086956521746,32.406000000000006,31.628619047619054,31.327490000000004,29.8012052631579,29.042377777777777,30.179276470588235,29.56005,27.909319999999997,25.94274285714286,25.39426923076923,25.23058333333334,25.613663636363636,23.24908,20.374299999999998,21.242525,20.524900000000002,18.988366666666668,15.457699999999999,11.9822,10.956100000000001,10.956100000000001,10.956100000000001
suc,24.345613333333333,24.63207931034482,25.558707142857145,23.94329629629629,25.483930769230767,25.96407599999999,24.020375,25.727260869565217,24.36455454545454,22.82842857142857,25.69362999999999,23.875489473684212,24.655199999999997,25.637117647058822,25.504587499999996,25.157833333333333,27.19664285714285,25.988423076923077,26.515299999999996,27.8626,29.46612,29.142633333333336,28.910650000000004,28.990785714285714,26.91966666666667,28.572699999999998,27.182949999999998,39.14536666666666,39.562,36.4816
nonsuc,24.69033,24.94044137931034,24.79098928571429,24.276422222222223,24.051273076923074,23.958792,24.43668750000001,24.478439130434783,24.42075909090909,24.673995238095237,26.350170000000002,24.933968421052633,25.878233333333338,25.367823529411766,23.840487499999995,22.62651333333334,22.11122857142857,21.776246153846156,22.122275000000002,22.92170909090909,23.19767,24.61602222222222,21.9282625,23.280314285714287,23.264633333333332,20.512520000000002,18.785575,14.131633333333331,11.881699999999999,11.3315
nonsuc,28.14901666666667,28.023872413793104,27.85016785714286,28.068707407407413,27.663792307692315,28.909836,28.889904166666668,28.47422173913044,28.553345454545454,29.050885714285716,28.80414,29.31075263157895,30.47467222222222,29.61312352941177,28.894318750000004,27.207493333333332,25.67122142857143,24.35943076923077,25.706041666666668,26.547254545454543,25.023909999999997,25.350933333333337,25.260787500000003,25.177014285714286,25.04901666666667,28.584780000000002,28.6644,28.6564,24.624000000000002,32.1984
nonsuc,28.30481666666667,27.52765172413793,28.06307142857143,28.55740000000001,28.564088461538468,28.461516000000003,28.323291666666673,28.783247826086964,29.439577272727266,28.72374285714286,29.223885000000003,29.856799999999996,29.701855555555554,29.573717647058828,28.839868750000004,27.14941333333333,25.623371428571428,25.344700000000003,24.74604166666667,25.691081818181825,25.58628,23.06407777777778,24.24735,26.963014285714287,26.727083333333336,23.716680000000004,25.0668,26.314000000000004,31.22135,26.4816
nonsuc,20.734986666666664,20.734665517241375,20.463821428571435,19.8306,20.127184615384618,21.484500000000004,21.08796666666667,21.385030434782607,21.56010909090909,20.929314285714284,21.57862,22.34886842105263,23.373077777777777,22.464911764705878,22.7278,19.82528666666667,19.453214285714285,18.759169230769228,19.526883333333334,18.77775454545455,19.957959999999996,17.714022222222223,16.532674999999998,20.01357142857143,20.43733333333333,21.38138,27.645249999999997,26.771500000000003,23.7372,36.4816
nonsuc,23.071176666666666,23.530734482758618,23.053114285714287,24.43047777777778,24.587819230769234,23.881408,23.655362500000006,23.202930434782616,23.770659090909092,24.43383333333334,23.607955000000004,22.133678947368423,24.122544444444447,23.406864705882356,25.959712500000006,22.56702,23.191157142857143,23.605946153846155,25.201791666666665,24.101436363636363,22.49801,24.808111111111113,25.279087500000003,25.114614285714286,23.79113333333333,23.69832,19.231625,27.103499999999997,27.83625,37.5753
nonsuc,26.57978333333333,26.779410344827586,26.484510714285715,26.702166666666667,26.024299999999997,26.653019999999998,27.184375,26.919108695652174,26.957686363636366,27.02243333333334,27.479324999999996,26.6007,26.994472222222225,27.646241176470586,27.109418750000003,26.034826666666667,25.972314285714287,25.55892307692308,25.758191666666665,24.426136363636363,25.82223,25.939733333333333,26.74095,24.339771428571428,26.345483333333334,25.46718,24.660975,25.167366666666666,24.252,17.0796
nonsuc,23.264613333333337,23.8307275862069,23.71040357142857,24.2242,23.40565769230769,24.569536,23.950675000000004,24.254056521739127,22.91210454545455,24.155271428571425,23.019725,23.971694736842107,22.93867777777778,24.451276470588233,23.554556250000005,22.37510666666667,21.649842857142858,22.879992307692305,21.122433333333333,23.58938181818182,21.05634,21.225144444444442,19.6624625,20.759728571428575,19.14933333333333,21.65514,20.619725,19.1784,16.26225,20.2788
suc,25.05509333333334,24.702534482758626,24.884425,25.51564814814815,24.793480769230772,25.061692000000004,25.42929583333333,26.01567391304348,25.7082,26.82955238095238,26.86999000000001,26.805589473684215,25.34192777777778,26.488770588235294,25.117593750000005,24.548266666666667,25.171799999999998,24.525307692307692,21.403833333333335,21.807336363636363,21.428269999999998,21.377977777777776,21.8010625,23.73914285714286,25.18048333333333,23.53614,25.582050000000002,30.074733333333338,33.83785,23.7372
suc,29.602379999999997,31.556075862068965,31.99179285714286,30.04541111111111,32.01224615384616,29.973876,31.406925,31.479439130434777,30.032809090909087,33.04795714285714,30.72185000000001,33.00501578947368,32.177733333333336,30.904541176470588,32.545474999999996,29.174046666666666,30.12748571428572,29.38013076923077,27.694816666666668,31.563245454545452,27.672179999999997,31.921644444444446,30.85295,29.611071428571428,32.08186666666666,25.20914,32.39945,27.724733333333337,17.5436,51.69610000000001
suc,20.96430666666667,20.22066206896552,19.942007142857143,20.231792592592594,20.640123076923075,20.492652,19.769083333333334,19.335482608695653,19.77111818181818,18.490528571428573,17.98309,19.255384210526312,20.240366666666663,21.00367058823529,20.8845,18.5219,19.165285714285716,21.275084615384614,21.845199999999995,22.194354545454544,21.55836,21.927833333333332,19.675575,19.7319,15.9936,15.74694,15.522750000000002,12.273000000000001,9.9792,5.3361
nonsuc,23.248416666666667,22.306613793103455,22.81969642857143,23.65045925925926,22.809369230769228,22.794399999999996,23.51840416666667,23.480765217391305,23.45973181818182,23.25082857142857,23.456474999999998,22.915915789473683,23.90273888888889,23.85769411764706,23.53624375,21.052946666666667,20.44652142857143,21.317130769230765,21.530941666666667,19.908363636363635,19.7007,21.738733333333336,20.1688125,18.077228571428574,19.963,19.901220000000002,15.707400000000002,14.324399999999999,16.3446,12.5904
suc,28.467056666666675,27.562786206896558,28.27855357142857,28.656770370370374,28.079657692307702,27.897120000000005,27.309216666666675,26.612326086956525,26.353927272727276,26.739880952380954,26.14300500000001,25.639731578947373,27.32820555555556,28.794058823529415,28.97033125,27.155866666666668,28.366835714285713,29.261684615384617,29.209983333333337,29.62641818181818,29.570980000000002,27.60504444444444,28.10525,28.352914285714288,25.105416666666667,21.2849,21.8181,26.784000000000002,28.252800000000004,18.6624
suc,27.709466666666675,27.289665517241385,27.75835357142858,27.76440000000001,26.903653846153848,27.23074400000001,28.179562500000003,27.933791304347825,27.283340909090917,29.04390952380953,29.755505,28.832252631578957,28.99982222222222,28.944452941176475,28.641375,26.420333333333343,27.74808571428571,25.723715384615385,22.5555,23.0826,24.035310000000003,23.617733333333334,22.848187499999998,24.140571428571427,26.215850000000003,25.19376,24.767025,30.395500000000002,28.118850000000002,26.3088
nonsuc,29.12859666666667,28.393220689655173,29.463710714285718,29.119137037037042,27.88363846153847,27.777116000000007,28.906629166666665,28.19313913043479,26.69949545454546,27.753966666666667,29.313629999999996,28.049878947368423,28.80299444444445,31.070794117647058,29.5860875,28.222640000000002,28.98585,29.340523076923077,28.662033333333337,28.486118181818178,31.87432,31.22286666666666,29.034187500000005,29.064300000000003,31.38455,29.401880000000006,27.093849999999996,31.767366666666664,31.787799999999997,26.0928
nonsuc,22.088263333333334,23.45374137931034,24.033271428571425,22.030170370370367,24.195707692307685,23.90916,22.158424999999998,24.53528260869566,22.736749999999997,23.29789523809524,25.406135,22.560878947368423,24.774633333333334,23.921717647058824,24.24369375,23.28979333333333,22.271621428571432,21.51636153846154,23.4264,21.889036363636368,23.721269999999997,23.734399999999997,21.7014,23.609871428571427,23.19525,24.06696,24.544950000000004,23.620800000000003,20.5008,26.9568
suc,25.75738666666667,24.675068965517237,24.936439285714293,24.81681851851852,24.370384615384605,24.577960000000008,25.462504166666672,25.74187391304348,25.097513636363633,25.324885714285713,26.747775,27.094021052631582,25.56022777777778,24.841070588235297,26.06936875,24.042866666666665,23.09607857142857,23.671453846153845,23.37948333333334,22.53698181818182,21.52393,21.74118888888889,23.00005,23.05035714285714,25.71945,26.929060000000003,26.310025000000003,20.95436666666667,16.693800000000003,13.0083
suc,26.008380000000002,24.2473724137931,23.375292857142856,23.63538518518519,24.70651923076923,26.472984,26.980475000000002,26.190065217391304,25.51112727272727,25.305880952380953,25.03184,25.87764210526316,27.632872222222225,27.190370588235297,24.618481250000002,22.523460000000004,23.523285714285716,24.753115384615384,25.99598333333333,25.189272727272733,22.61421,19.662411111111112,19.0859,21.566042857142854,23.81271666666667,28.38424,32.200775,25.877933333333335,26.40045,15.0548
nonsuc,25.144700000000007,23.801237931034482,22.787814285714287,24.62110740740741,24.631253846153847,25.703112000000004,26.494737500000003,25.55266956521739,24.50789545454545,24.461276190476198,26.174225,26.38026842105263,27.412355555555557,25.794835294117647,24.118531249999997,21.990180000000002,24.572185714285716,24.447784615384617,24.318091666666664,22.239936363636364,23.140530000000002,20.82307777777778,19.788475000000002,22.31232857142857,25.741183333333336,27.10912,22.964075,28.250266666666672,26.163,32.1984
nonsuc,22.141386666666666,22.087724137931037,21.20134285714286,21.474703703703707,20.719719230769233,20.981448,21.570441666666667,21.012830434782607,19.98548181818182,19.71996666666667,21.694930000000003,21.47897368421052,23.25863888888889,21.165447058823528,22.914681249999997,21.222753333333333,20.507857142857144,20.483946153846155,23.0193,25.210745454545453,24.25654,25.220511111111115,25.794550000000005,27.131985714285715,25.087500000000002,30.099079999999997,28.856749999999998,24.750266666666665,17.66535,25.741500000000002
suc,27.378586666666664,25.273448275862073,24.352589285714288,24.838888888888892,25.525350000000007,26.201815999999994,26.78488333333334,26.721378260869567,26.48969545454545,25.825866666666666,26.104189999999996,27.17157894736842,28.685216666666665,29.02915294117647,28.077456249999997,25.955193333333334,23.85208571428571,22.597146153846154,21.971150000000005,23.073200000000003,25.23511,26.17391111111111,26.08095,25.15798571428572,24.201116666666667,25.251260000000002,31.721199999999996,38.0232,35.14495,23.798900000000003
suc,26.604256666666668,24.57614482758621,23.50618928571429,23.766000000000005,24.787419230769235,25.545664000000002,26.13695416666667,25.047943478260866,24.264945454545458,23.428104761904763,23.325805000000003,24.755884210526318,27.053677777777782,28.511441176470587,27.246237500000003,24.994026666666663,23.239750000000004,23.766153846153845,24.629408333333334,25.467500000000005,28.302289999999992,28.955699999999997,27.393512500000003,22.885642857142862,23.202816666666667,26.40566,31.012050000000002,37.34973333333333,32.8886,21.6805
nonsuc,24.190009999999997,23.229831034482764,23.365967857142863,23.686014814814822,24.63645384615385,24.455740000000006,24.76484166666667,23.861500000000003,24.057240909090908,23.775271428571426,22.443595000000006,23.49623157894737,24.315200000000004,25.40658823529412,24.848506250000003,22.40576,21.804657142857142,22.474346153846152,24.145966666666666,24.061109090909095,22.485490000000006,22.340122222222224,22.0249125,20.393057142857142,19.087183333333336,18.4778,19.7683,19.404533333333333,24.192,26.0928
nonsuc,25.837533333333333,25.179658620689658,26.358685714285713,25.785911111111112,24.999307692307696,24.989427999999997,25.127904166666664,24.80448695652174,24.515645454545453,25.39157142857143,25.746610000000004,25.398478947368424,25.555722222222226,26.96175294117647,26.858124999999998,24.91009333333334,25.711964285714288,26.60469230769231,26.74874166666667,26.50165454545455,29.279949999999996,29.362011111111112,28.242225,32.07032857142857,32.03893333333333,29.325800000000005,28.9698,28.121100000000002,34.032000000000004,33.5088
nonsuc,22.417906666666674,21.65537586206897,21.621832142857148,22.947440740740742,22.857434615384616,21.580183999999996,21.138637499999998,21.369065217391306,22.611309090909092,22.346980952380953,21.315375000000003,21.14007894736842,22.526416666666666,23.642076470588236,21.972093750000006,20.519606666666665,21.182528571428577,22.510030769230767,22.533833333333334,21.476554545454547,21.95315,22.512733333333333,23.8052875,22.598257142857143,21.086283333333334,19.24828,21.138,21.374033333333333,17.5816,8.2698
suc,24.953186666666667,24.978113793103446,24.906553571428564,25.683844444444443,25.31486153846154,24.594407999999998,25.16355416666667,25.42392608695652,25.76100909090909,26.59574761904762,27.252774999999996,26.5173,26.270699999999998,26.157652941176465,25.699312499999998,23.30372,23.23965714285714,22.1814,22.776125000000004,21.11207272727273,22.405929999999998,22.538066666666666,22.013475,22.79242857142857,24.585050000000006,22.030160000000002,18.71255,20.095566666666667,26.656,37.8221
nonsuc,24.811496666666667,25.16092068965517,24.786571428571428,25.175955555555557,24.438742307692305,24.5773,25.4022125,25.219413043478266,23.847568181818186,24.150952380952386,24.531920000000003,23.449484210526318,24.793338888888886,25.163982352941176,26.563431250000004,23.77296,25.756035714285712,26.80969230769231,28.406208333333336,26.695981818181817,28.446089999999998,28.42502222222222,26.5773625,27.49751428571429,29.01523333333333,30.453519999999997,30.35835,30.0973,30.90435,28.8369
nonsuc,26.879996666666674,27.246520689655178,27.61014642857143,27.53276666666667,26.806473076923087,27.886076000000003,28.033091666666678,27.096121739130446,27.680427272727275,27.637814285714292,27.900285000000007,27.968110526315794,28.29552777777778,28.238335294117647,26.922737500000004,26.377973333333333,24.100728571428572,24.204369230769228,25.665575,24.58751818181818,24.42068,26.039977777777775,26.650750000000002,21.596414285714292,25.45566666666667,22.8447,21.3096,20.099000000000004,26.88315,14.0679
nonsuc,25.899540000000002,26.377334482758624,26.423957142857144,27.118166666666667,25.692896153846156,26.20068,26.52005000000001,26.168369565217393,24.868027272727275,26.415528571428563,25.662314999999996,25.72152105263158,25.51016666666667,27.37044705882353,25.601975,24.820626666666662,25.09891428571429,25.6588,24.901191666666666,25.4213,26.57955,25.094977777777775,23.749312500000002,24.3141,23.39016666666667,20.89826,18.298075,19.720233333333333,17.1791,7.646100000000001
suc,25.910273333333333,25.731324137931033,27.02339642857143,26.41708888888889,26.900280769230775,27.974156000000008,26.316025000000007,26.186343478260873,28.18453181818182,27.45731904761905,26.634885000000004,26.997421052631573,25.675333333333334,26.31304705882353,27.016999999999996,25.284806666666665,23.808342857142854,24.5881,23.733641666666667,23.845254545454544,23.9708,20.872344444444444,20.830849999999998,24.1844,21.57095,20.90036,22.46,16.724833333333336,15.921400000000002,23.798900000000003
suc,28.3759,29.1321,29.470985714285717,28.80212592592593,28.91870769230769,29.848652,28.28021666666667,28.748765217391302,30.418745454545455,28.54366190476191,30.030944999999996,30.319842105263152,29.158677777777783,29.337288235294118,28.9976875,26.226113333333334,27.77147142857143,26.449353846153848,26.505875,25.76182727272727,26.81002,25.12011111111111,27.407037499999998,27.011285714285712,25.28498333333333,26.16708,23.143625,24.530266666666666,17.34665,19.9924
nonsuc,23.174283333333335,22.936617241379313,23.612939285714294,23.51138148148149,23.751134615384615,24.674468,25.2087375,24.403139130434777,23.777809090909102,23.44882857142857,23.713545000000003,23.360031578947368,23.718083333333336,24.344258823529415,24.1734875,22.44920666666667,23.323050000000002,21.665023076923074,21.703474999999997,21.478772727272727,21.545030000000004,22.67782222222222,22.35555,20.188228571428574,17.49475,18.79002,18.181475,16.752566666666663,25.14025,31.060800000000004
suc,28.98992,30.887158620689657,29.33485000000001,29.792811111111117,28.93766153846154,29.088980000000006,29.20081666666667,30.620160869565215,29.308890909090916,31.485504761904757,30.45897,30.928115789473683,30.461922222222224,30.00184117647059,29.892450000000004,28.996100000000002,27.89005714285715,28.26859230769231,26.0622,26.212500000000002,27.31406,26.932811111111114,29.6216,27.446971428571427,31.283733333333334,28.25696,26.0928,23.616,18.6624,18.6624
nonsuc,23.761063333333347,23.379865517241385,23.667925000000004,23.044900000000005,24.15403461538462,24.894551999999997,25.686575,24.44020869565218,24.32148636363636,25.313161904761902,25.280985,25.70136842105263,24.47498888888889,24.632235294117645,26.28363125,22.949100000000005,24.76604285714286,23.966669230769234,21.865491666666667,22.229954545454543,23.845449999999992,24.28362222222222,21.9457,21.411657142857145,20.501633333333334,23.73204,29.777225000000005,34.17836666666667,36.87445,31.060800000000004
nonsuc,23.504353333333345,23.641834482758625,23.209057142857144,23.931970370370376,23.790526923076925,23.025308000000006,23.437145833333343,23.105243478260878,23.95234545454546,23.68153333333333,24.169024999999998,23.174342105263154,24.66463888888889,24.261476470588235,24.75174375,22.046553333333335,22.622700000000002,22.56286153846154,22.937208333333334,24.154299999999992,23.001169999999995,23.672322222222224,22.010162499999996,25.15032857142857,24.591099999999997,22.34516,20.727,21.9295,19.5456,11.3315
nonsuc,27.222606666666664,26.73049655172414,27.188142857142857,26.923462962962965,26.411792307692313,26.539023999999998,25.473629166666665,25.492734782608697,26.73984545454545,27.101685714285708,27.457810000000002,26.45316842105263,27.50552777777778,28.455723529411763,28.28475625,26.226266666666668,24.958871428571427,23.681415384615384,25.383641666666673,25.77398181818182,23.6947,24.12331111111111,25.8420625,25.68791428571429,26.218550000000004,27.575020000000002,25.413,21.951633333333334,29.71535,36.7836
nonsuc,29.312616666666667,28.80371724137931,29.76003571428571,28.51974074074074,28.561338461538465,29.149792,28.766020833333332,30.084491304347818,30.698677272727274,30.202152380952377,31.009180000000004,31.400273684210525,31.567194444444446,30.616523529411765,30.353350000000006,28.530666666666665,27.465828571428567,27.92247692307692,26.095525000000006,24.34329090909091,26.41952,24.142444444444443,23.225562499999995,27.424614285714284,29.5018,30.837840000000007,32.6415,28.3056,31.6824,37.6896
nonsuc,26.979546666666668,28.615955172413784,28.34265000000001,27.915988888888887,28.79113076923077,27.123799999999996,28.360387499999998,28.34842608695652,28.218790909090913,28.473090476190475,27.358909999999998,28.355942105263154,28.002761111111113,26.414917647058825,28.5850875,26.203406666666663,28.207807142857142,26.202330769230766,26.694066666666668,28.014663636363636,25.855040000000002,26.503944444444443,25.230275,27.6513,26.388999999999996,25.394160000000003,26.26105,21.967066666666668,25.818849999999998,23.448999999999998
nonsuc,28.46639333333333,29.378193103448275,29.97462500000001,29.27812962962962,30.56363076923077,29.401015999999995,30.3232375,29.95029565217391,28.93988181818182,30.350433333333328,30.37013,30.661010526315785,29.9569,29.961476470588234,30.11349375,28.675799999999995,29.443900000000006,27.155553846153847,28.834908333333335,27.511572727272725,26.669259999999998,30.811899999999998,28.988750000000003,28.397814285714286,28.180266666666665,27.75092,31.3283,25.239433333333334,35.3438,47.8368
nonsuc,29.97434,29.364124137931036,30.156721428571437,30.179418518518528,30.551411538461537,30.185956,30.034425000000002,30.79259130434782,31.46756818181818,30.209414285714292,30.17983,31.325831578947362,30.558727777777776,31.733582352941177,31.26196875,29.645726666666665,29.12382142857143,28.700123076923074,27.269941666666668,30.12731818181818,30.20097,28.12181111111111,28.811500000000002,29.02701428571429,32.338166666666666,32.94676,28.817125,30.719600000000003,40.11,47.8368
